"";"ASSETID";"PERIOD";"PRICE";"UNITPRICE";"CONSTRUCTEDAREA";"ROOMNUMBER";"BATHNUMBER";"HASTERRACE";"HASLIFT";"HASAIRCONDITIONING";"AMENITYID";"HASPARKINGSPACE";"ISPARKINGSPACEINCLUDEDINPRICE";"PARKINGSPACEPRICE";"HASNORTHORIENTATION";"HASSOUTHORIENTATION";"HASEASTORIENTATION";"HASWESTORIENTATION";"HASBOXROOM";"HASWARDROBE";"HASSWIMMINGPOOL";"HASDOORMAN";"HASGARDEN";"ISDUPLEX";"ISSTUDIO";"ISINTOPFLOOR";"CONSTRUCTIONYEAR";"FLOORCLEAN";"FLATLOCATIONID";"CADCONSTRUCTIONYEAR";"CADMAXBUILDINGFLOOR";"CADDWELLINGCOUNT";"CADASTRALQUALITYID";"BUILTTYPEID_1";"BUILTTYPEID_2";"BUILTTYPEID_3";"DISTANCE_TO_CITY_CENTER";"DISTANCE_TO_METRO";"DISTANCE_TO_DIAGONAL";"LONGITUDE";"LATITUDE";"CUSEC";"CUMUN";"CSEC";"CDIS";"CMUN";"CPRO";"CCA";"CUDIS";"CLAU2";"NPRO";"NCA";"CNUT0";"CNUT1";"CNUT2";"CNUT3";"NMUN";"Shape_Leng";"Shape_Area";"geometry";"Renta.media.por.persona";"Renta.media.por.hogar"
"26339";"A13301298356464319735";201812;308000;3311,82795698925;93;4;1;0;0;1;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1955;3;NA;1955;8;13;4;0;0;1;1,36834688665572;0,463003499695953;1,11203744970631;2,15393915900158;41,3846829039286;"0801902139";"08019";"139";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";722,73147215;30016,1373628;c(930998.000003101, 4594295.99988436);15019;33184
"26340";"A2865578026485555525";201812;319000;3843,3734939759;83;3;1;0;1;1;3;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;NA;4;1;1964;8;24;3;0;0;1;1,66263119453376;0,359836614400954;1,01883035352413;2,15036475800061;41,3846813201943;"0801902120";"08019";"120";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";537,308684041;18036,2710382;c(930699.000003099, 4594277.99988436);17364;40241
"26341";"A14971539812283911076";201812;315000;3795,18072289157;83;3;1;0;1;1;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1955;2;1;1955;9;24;4;0;0;1;1,90990814616586;0,111852915624562;0,926764152191353;2,14736708120428;41,3847167796443;"0801902123";"08019";"123";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";534,329016626;17843,7718971;c(930448.000003097, 4594266.99988436);16794;35496
"26342";"A14152476008755148776";201812;278000;4633,33333333333;60;1;1;1;1;1;3;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1982;8;1;1974;8;9;3;0;0;1;2,07293717173279;0,0611015057382559;0,822567417956844;2,14534929364231;41,3850503473367;"0801902124";"08019";"124";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";537,395667587;18042,8212125;c(930277.000003095, 4594293.99988437);19385;44428
"26343";"A2961267112987811648";201812;5e+05;3937,00787401575;127;4;2;1;1;1;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1920;1;2;1920;4;21;4;0;0;1;1,5485004541201;0,392704186703888;1,28824681616083;2,15241505843712;41,3826446294636;"0801902140";"08019";"140";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";804,075637829;35862,061142;c(930884.0000031, 4594061.99988437);16398;37916
"26346";"A6271919040172460589";201812;552000;5750;96;3;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;2;2002;7;13;3;1;0;0;1,4241237380488;0,4561543850933;1,17906031963045;2,15344444643562;41,3840208894155;"0801902138";"08019";"138";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";846,006268197;40067,147613;c(930961.0000031, 4594219.99988437);17850;43315
"26347";"A10777897720376800964";201812;423000;5096,38554216868;83;3;2;1;1;0;3;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1978;4;1;1978;8;24;3;0;0;1;1,59097215179652;0,452806707185005;1,10471109595315;2,1513718184491;41,3841139434682;"0801902121";"08019";"121";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1019,74830157;39997,5825732;c(930787.000003099, 4594219.99988436);17811;37981
"26348";"A858931994816608619";201812;215000;4300;50;1;1;0;1;0;3;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1926;0;2;1926;7;76;4;0;0;1;1,74410828012086;0,271999232699272;0,900911228152973;2,14923886551885;41,3855601238034;"0801902115";"08019";"115";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";534,759821463;17887,5829121;c(930599.000003098, 4594369.99988437);15509;35487
"26349";"A167235053112023993";201812;1138000;5690;200;4;3;1;1;1;3;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1992;5;1;1992;11;28;4;0;0;1;1,50175246895452;0,406232039377322;1,05263477589668;2,15227025189769;41,3848928882978;"0801902121";"08019";"121";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1019,74830157;39997,5825732;c(930857.0000031, 4594310.99988436);17811;37981
"26350";"A11803544936989119129";201812;415000;4368,42105263158;95;2;2;0;1;1;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1953;5;2;1953;8;33;4;0;0;1;1,38981141062747;0,364922254557679;1,27433184147293;2,15415903490214;41,3832325427603;"0801902140";"08019";"140";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";804,075637829;35862,061142;c(931026.0000031, 4594135.99988437);16398;37916
"26351";"A16602386991027998918";201812;163000;6037,03703703704;27;1;1;0;1;0;3;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1939;5;1;1939;8;71;4;0;0;1;2,11821167158475;0,476756908112559;0,354002121112686;2,14494162767878;41,3897232034581;"0801902110";"08019";"110";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1539,52508673;118573,775679;c(930212.000003096, 4594810.99988436);16804;38060
"26352";"A729761428986800537";201812;511000;6387,5;80;3;1;1;1;1;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1961;7;2;1961;10;27;3;0;0;1;2,29250105479205;0,179600324860802;0,845358495938821;2,14281688366043;41,3843175723209;"0801902125";"08019";"125";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";713,989711879;27739,6466633;c(930070.000003094, 4594199.99988436);17752;42203
"26353";"A1522864599642124289";201812;441000;6784,61538461538;65;3;1;1;1;0;3;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1972;8;1;1972;10;32;3;0;1;0;2,24806102786129;0,133654747806509;0,866948717249791;2,14336270329904;41,384266102208;"0801902126";"08019";"126";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";751,095180503;29657,130963;c(930116.000003095, 4594196.99988436);18636;45220
"26354";"A1233640108227064024";201812;460000;5411,76470588235;85;2;2;0;1;1;3;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1978;4;1;1978;11;27;3;0;0;1;1,53810574858915;0,456527001663977;1,10065786755758;2,15196203949995;41,3843215274699;"0801902121";"08019";"121";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1019,74830157;39997,5825732;c(930835.0000031, 4594245.99988436);17811;37981
"26355";"A108513202082054832";201812;507000;4056;125;3;1;1;1;0;3;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1950;7;1;1950;9;35;3;0;0;1;1,60382230975308;0,359707386967313;1,34077715884212;2,15199610590725;41,3820332251187;"0801902140";"08019";"140";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";804,075637829;35862,061142;c(930853.000003099, 4593991.99988437);16398;37916
"26356";"A14504278121425690374";201812;399000;4987,5;80;3;2;0;1;0;3;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1939;6;1;1939;8;33;2;0;0;1;1,96217955200141;0,322422664472859;0,43025835674378;2,14677037594963;41,3894161255161;"0801902110";"08019";"110";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1539,52508673;118573,775679;c(930367.000003096, 4594785.99988435);16804;38060
"26357";"A4134919939649614631";201812;428000;4755,55555555556;90;4;1;0;1;1;3;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;1975;3;1;1975;9;24;3;0;1;0;1,35988675007886;0,306913923753278;1,32556614738552;2,15471357110771;41,3828385115965;"0801902140";"08019";"140";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";804,075637829;35862,061142;c(931075.000003101, 4594094.99988437);16398;37916
"26358";"A7936466241793608105";201812;477000;4542,85714285714;105;4;2;0;1;1;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1964;3;1;1964;9;21;4;0;0;1;1,917901213273;0,280558500561356;0,640831225904501;2,14708314567655;41,3874754451212;"0801902110";"08019";"110";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1539,52508673;118573,775679;c(930406.000003097, 4594571.99988436);16804;38060
"26359";"A10168280493590221055";201812;483000;5138,29787234043;94;4;2;0;1;1;3;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;1979;8;1;1979;9;23;4;0;0;1;1,72834817314934;0,300137144071577;1,02385810752557;2,1496084826087;41,3844901822958;"0801902120";"08019";"120";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";537,308684041;18036,2710382;c(930637.000003098, 4594252.99988437);17364;40241
"26360";"A7448322368374695084";201812;306000;4857,14285714286;63;2;1;1;1;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1967;4;1;1967;10;19;4;0;1;0;2,28025298207015;0,483856738447815;0,386720131114587;2,14281861416525;41,3885759414208;"0801904018";"08019";"018";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";868,098016797;34245,1733133;c(930042.000003094, 4594672.99988436);21596;50682
"26362";"A7840940472502782433";201812;243000;3919,35483870968;62;3;1;0;1;1;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1925;6;2;1925;9;17;3;0;1;0;1,65984014249245;0,263979643208996;1,46245134986868;2,15190381171758;41,3808669726878;"0801902141";"08019";"141";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";534,782182105;17877,2777098;c(930853.000003099, 4593861.99988437);15571;38261
"26363";"A17084489017067534253";201812;669000;3696,13259668508;181;4;2;0;1;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1970;5;1;1970;6;13;4;0;0;1;1,3748578709781;0,14954838728674;1,55989839627975;2,15573932980574;41,3808477773584;"0801902145";"08019";"145";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";834,161355639;39937,1896183;c(931174.000003101, 4593878.99988437);15502;38659
"26364";"A5618779091688694969";201812;272000;5230,76923076923;52;1;1;0;1;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1982;8;1;1982;8;9;3;0;0;1;2,06753425362035;0,0542069101569421;0,833612046697955;2,14542629507373;41,3849658674629;"0801902124";"08019";"124";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";537,395667587;18042,8212125;c(930284.000003095, 4594284.99988436);19385;44428
"26365";"A1356026126019314717";201812;374000;3462,96296296296;108;4;1;0;1;1;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1920;1;1;1920;6;11;4;0;1;0;1,30733862697859;0,180269078430955;1,52375152409636;2,15633609506201;41,3812891238853;"0801902144";"08019";"144";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";831,164285895;39641,9708758;c(931221.000003102, 4593930.99988437);17086;41508
"26366";"A10579627868502801732";201812;344000;3546,39175257732;97;3;2;0;1;1;3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1965;1;1;1965;5;25;4;0;0;1;1,88806320858127;0,341215398785745;1,482454948388;2,14947429991119;41,3799226548707;"0801902148";"08019";"148";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1347,60141733;108159,385074;c(930656.000003098, 4593744.99988437);16950;37979
"26367";"A7650486491011843511";201812;377000;4188,88888888889;90;2;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1970;NA;1;1970;9;17;4;0;0;1;1,5209128646931;0,242725538681967;1,43586649166248;2,15335208647192;41,3814951823225;"0801902142";"08019";"142";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";805,126287111;35971,2557586;c(930970.000003101, 4593938.99988436);14044;33315
"26368";"A8283809307538802685";201812;413000;4440,86021505376;93;3;2;0;1;0;3;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1966;7;1;1966;9;11;4;0;1;0;1,83716916962341;0,422583595405571;1,37565031847063;2,14952442762552;41,3810097744919;"0801902135";"08019";"135";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";803,921840919;35899,8512546;c(930653.000003098, 4593865.99988437);14852;33469
"26369";"A6700956794377394525";201812;386000;3641,50943396226;106;2;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1973;7;2;1973;8;82;4;0;1;0;1,80011029774893;0,394677340956475;1,24119574956758;2,1493898064201;41,3823302600365;"0801902137";"08019";"137";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";685,677247495;27593,3099321;c(930633.000003098, 4594011.99988436);15258;36018
"26370";"A12368020343595646497";201812;441000;5880;75;3;1;1;1;0;3;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1972;7;1;1972;10;41;3;0;1;0;2,21205668187866;0,130078861252037;0,810579996767242;2,14370586907746;41,3848269175597;"0801902125";"08019";"125";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";713,989711879;27739,6466633;c(930141.000003094, 4594260.99988436);17752;42203
"26371";"A5442551288449866611";201812;254000;4379,31034482759;58;2;1;0;0;1;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;NA;4;1;1916;4;23;3;0;0;1;1,38728462058523;0,400542714871594;1,21694313356004;2,15399560552232;41,3837350497413;"0801902140";"08019";"140";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";804,075637829;35862,061142;c(931009.0000031, 4594190.99988437);16398;37916
"26372";"A15015508301547166083";201812;455000;5687,5;80;4;2;0;1;1;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;NA;2;1;1955;9;22;4;0;0;1;1,73839253564691;0,179231337174597;1,62250451704848;2,15185672200026;41,379365578177;"0801902147";"08019";"147";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";801,793633844;35769,5845723;c(930859.000003099, 4593694.99988437);14782;34984
"26373";"A4576234883331511805";201812;621000;3105;200;6;2;0;1;0;3;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;NA;4;1;1920;5;12;3;0;1;0;2,19577254555705;0,0588294747259921;1,5069089613068;2,14609950033361;41,378813605094;"0801902131";"08019";"131";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";538,489389689;18065,3999865;c(930381.000003095, 4593604.99988437);16138;39129
"26374";"A6512536267611283198";201812;267000;4603,44827586207;58;2;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1940;1;2;1940;9;31;3;0;0;1;2,17150537993317;0,256627654624677;1,17555151827353;2,14501121236245;41,3816803558225;"0801902129";"08019";"129";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";923,310363215;32431,5744186;c(930271.000003095, 4593917.99988436);17624;41186
"26375";"A13492421844018608460";201812;346000;4271,6049382716;81;3;2;0;1;1;3;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1968;4;1;1968;5;13;4;0;0;1;1,6570516939535;0,108036980774591;1,62584623178079;2,15283924700281;41,3795465435879;"0801902146";"08019";"146";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";566,430191957;19971,4345309;c(930940.0000031, 4593719.99988437);17693;41502
"26376";"A13581374978216394856";201812;658000;5061,53846153846;130;3;2;0;1;1;3;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;NA;5;1;1962;10;39;3;0;0;1;2,17034261043116;0,602374757179986;0,110697777662234;2,14491499373703;41,3919571547684;"0801902109";"08019";"109";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1070,44791381;53119,6756333;c(930195.000003096, 4595058.99988435);21632;49608
"26377";"A4001679249666464771";201812;444000;5223,52941176471;85;4;2;1;1;1;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1973;2;1;1973;8;60;3;0;0;1;0,896858210266225;0,0998367157051915;1,38987275043828;2,16028433384342;41,3835964952337;"0801902094";"08019";"094";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";835,816509802;40081,5253013;c(931536.000003104, 4594206.99988436);19518;44543
"26378";"A1024451946091355553";201812;585000;4915,96638655462;119;5;2;1;1;0;3;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1968;3;1;1968;10;25;4;0;1;0;1,45018324594318;0,2153509513562;0,82750827234119;2,15267482545106;41,3871344873748;"0801902101";"08019";"101";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1077,66101089;54333,8036898;c(930876.0000031, 4594561.99988436);17321;40652
"26379";"A12079809304077192521";201812;1295000;5886,36363636364;220;4;4;0;1;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1902;1;2;1902;6;14;3;0;0;1;0,837399093951717;0,272031543467186;1,1605737923395;2,16014389058762;41,3857455310585;"0801902093";"08019";"093";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";806,231604668;36040,1616482;c(931510.000003104, 4594444.99988437);18121;41734
"26380";"A9239503396500756730";201812;777000;6368,85245901639;122;4;3;0;1;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1910;1;NA;1910;6;12;3;0;0;1;1,54107414478632;0,372974087076241;0,237515713718686;2,15326171986788;41,3927350339844;"0801902086";"08019";"086";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";989,91518582;47590,3921801;c(930888.000003101, 4595186.99988435);19894;46737
"26381";"A10596896750031084678";201812;556000;6465,11627906977;86;2;2;0;1;1;3;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1965;4;1;1965;7;15;3;0;0;1;1,15077563614609;0,385605621450888;0,707556706525639;2,15656270815071;41,3891295880843;"0801902089";"08019";"089";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1073,49668067;53955,2174208;c(931188.000003102, 4594802.99988435);18202;42130
"26382";"A9468666701694190679";201812;443000;5091,95402298851;87;3;2;0;1;1;3;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;2006;3;1;2006;5;12;3;0;0;1;1,28286881628103;0,297624827603245;0,514129283779869;2,15550346838031;41,3906986920251;"0801902087";"08019";"087";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";808,094579849;36376,3544198;c(931089.000003101, 4594971.99988436);18283;40684
"26383";"A5425922648989758580";201812;474000;5925;80;3;2;1;1;1;3;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1900;1;1;1900;5;22;3;0;0;1;1,20932573059523;0,275381398433635;0,56691407496658;2,15629150435437;41,3903841927088;"0801902088";"08019";"088";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1074,35310054;54051,6729756;c(931157.000003102, 4594940.99988435);19260;43185
"26384";"A993698131095996912";201812;633000;4489,36170212766;141;4;2;1;1;1;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1962;1;1;1962;8;13;3;0;0;1;0,835760345710688;0,304646242695547;1,09284897308634;2,16006193214872;41,3863704252229;"0801902092";"08019";"092";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1100,95061213;55694,0823155;c(931499.000003105, 4594513.99988437);17150;38141
"26385";"A17771104755880450990";201812;431000;5671,05263157895;76;4;1;0;1;1;3;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1908;3;1;1908;5;14;3;0;0;1;1,29279098472388;0,118879208211553;0,334120368521396;2,15655686534723;41,3926770456315;"0801902084";"08019";"084";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1072,65663094;71902,958973;c(931164.000003103, 4595196.99988436);19148;43380
"26386";"A207820785202890007";201812;698000;5328,24427480916;131;4;2;0;1;1;3;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1939;4;1;1939;6;16;2;0;0;1;1,74351813294265;0,417113721503295;0,198915379532464;2,15064632617132;41,3927714230212;"0801902106";"08019";"106";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";849,104197426;37906,614606;c(930669.0000031, 4595177.99988435);20464;47131
"26387";"A13002835970889747891";201812;981000;5302,7027027027;185;5;2;0;1;1;3;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1920;4;1;1920;6;14;3;0;0;1;0,963190658325303;0,380472869285735;1,05681160851668;2,15853844948446;41,3863038717099;"0801902093";"08019";"093";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";806,231604668;36040,1616482;c(931372.000003104, 4594498.99988436);18121;41734
"26388";"A4129811866988745305";201812;651000;4650;140;3;2;1;1;1;3;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1963;6;1;1963;7;62;2;0;1;0;2,23584180363668;0,661423293798795;0,111596702997455;2,14411680620968;41,3919929367428;"0801904019";"08019";"019";"04";"019";"08";"09";"0801904";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1212,43947814;55968,8486523;c(930128.000003095, 4595058.99988436);25270;64011
"26389";"A14530384550154074312";201812;476000;4760;100;2;2;1;1;1;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;6;NA;1940;8;21;3;0;0;1;0,988076985053468;0,474113437064219;0,962882200174373;2,15820791796983;41,3871109956457;"0801902093";"08019";"093";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";806,231604668;36040,1616482;c(931339.000003104, 4594586.99988436);18121;41734
"26390";"A16696723667869647674";201812;5e+05;3759,3984962406;133;4;2;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1890;2;1;1890;7;12;3;0;0;1;1,07050359722904;0,23581188816419;1,21330351338662;2,15762413576762;41,3845713697217;"0801902096";"08019";"096";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";847,044099401;38642,0438946;c(931307.000003103, 4594301.99988436);17026;40065
"26391";"A17578598768226547339";201812;217000;5425;40;2;1;0;1;0;3;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1920;2;2;1920;6;12;4;0;0;1;1,13645033522493;0,10864224824826;1,38460582858757;2,15756268741671;41,3828905640994;"0801902144";"08019";"144";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";831,164285895;39641,9708758;c(931313.000003103, 4594114.99988436);17086;41508
"26392";"A14016173417206306860";201812;982000;5308,10810810811;185;5;2;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;3;NA;1910;6;8;3;0;0;1;0,93036675679815;0,348998636970878;1,09340767963353;2,1589621264239;41,3860687535853;"0801902093";"08019";"093";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";806,231604668;36040,1616482;c(931409.000003104, 4594474.99988436);18121;41734
"26393";"A1559046624663033726";201812;622000;5654,54545454546;110;3;1;1;1;1;3;0;0;15001;0;1;1;1;0;1;0;1;0;0;0;0;1968;8;1;1968;9;18;3;0;0;1;1,42603851823915;0,206414923939636;0,500319760991003;2,15353096527114;41,3902471074962;"0801902102";"08019";"102";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";789,510445156;30189,0709074;c(930927.000003101, 4594911.99988436);20484;47705
"26394";"A3880052479288717703";201812;393000;4734,93975903615;83;2;2;0;1;1;3;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1940;7;2;1940;7;17;3;0;0;1;1,14665672590009;0,413425049261303;0,871636018214379;2,15632543077348;41,3874926944089;"0801902098";"08019";"098";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";804,403995646;35997,6166118;c(931179.000003102, 4594619.99988436);16742;37948
"26395";"A18137127101906598429";201812;579000;6579,54545454546;88;2;2;0;1;1;2;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1975;5;1;1975;7;16;4;0;0;1;0,741088708337818;0,299836470280903;1,00482110348405;2,16119003378333;41,3874810858819;"0801902091";"08019";"091";"02";"019";"08";"09";"0801902";"08019";"Barcelona";"Cataluña";"ES";"5";"1";"1";"Barcelona";1369,77802539;111770,823594;c(931586.000003105, 4594642.99988436);17602;40906
